source_district,dest_district,source_year,dest_year,filter_state
Naga Hills,Kohima,1951,1961,Nagaland
Naga Hills,Kohima,1951,1961,Nagaland
Naga Hills,Kohima,1951,1961,Nagaland
Naga Hills,Kohima,1951,1961,Nagaland
Nagaon,Marigaon,1981,1991,Assam
Nagaon,Nagaon,1981,1991,Assam
Nagaon,Nagaon,1981,1991,Assam
Nagaon,Nagaon,1991,2001,Assam
Nagaon,Nagaon,1991,2001,Assam
Nagaon,Nagaon,2001,2011,Assam
Nagaon,Nagaon,2001,2011,Assam
Nagaon,Nagaon,2011,2024,Assam
Nagaon,Hojai,2011,2024,Assam
Nagapattinam,Nagapattinam,2001,2011,Tamil Nadu
Nagapattinam,Nagapattinam,2001,2011,Tamil Nadu
Nagapattinam,Nagapattinam,2011,2024,Tamil Nadu
Nagapattinam,Mayiladuthurai,2011,2024,Tamil Nadu
Nagaur,Nagaur,1951,1961,Rajasthan
Nagaur,Nagaur,1961,1971,Rajasthan
Nagaur,Nagaur,1971,1981,Rajasthan
Nagaur,Nagaur,1981,1991,Rajasthan
Nagaur,Nagaur,1991,2001,Rajasthan
Nagaur,Nagaur,2001,2011,Rajasthan
Nagaur,Nagaur,2011,2024,Rajasthan
Nagpur,Nagpur,1951,1961,Maharashtra
Nagpur,Nagpur,1961,1971,Maharashtra
Nagpur,Nagpur,1971,1981,Maharashtra
Nagpur,Nagpur,1981,1991,Maharashtra
Nagpur,Nagpur,1991,2001,Maharashtra
Nagpur,Nagpur,2001,2011,Maharashtra
Nagpur,Nagpur,2011,2024,Maharashtra
Naini Tal,Naini Tal,1951,1961,Uttarakhand
Naini Tal,Naini Tal,1951,1961,Uttarakhand
Naini Tal,Naini Tal,1961,1971,Uttarakhand
Naini Tal,Naini Tal,1961,1971,Uttarakhand
Naini Tal,Nainital,1971,1981,Uttarakhand
Naini Tal,Nainital,1971,1981,Uttarakhand
Nainital,Nainital,1981,1991,Uttarakhand
Nainital,Nainital,1981,1991,Uttarakhand
Nainital,Nainital,1991,2001,Uttarakhand
Nainital,Udham Singh Nagar,1991,2001,Uttarakhand
Nainital,Nainital,2001,2011,Uttarakhand
Nainital,Nainital,2011,2024,Uttarakhand
Nalanda,Nalanda,1981,1991,Bihar
Nalanda,Nalanda,1991,2001,Bihar
Nalanda,Nalanda,2001,2011,Bihar
Nalanda,Nalanda,2011,2024,Bihar
Nalbari,Nalbari,1991,2001,Assam
Nalbari,Nalbari,1991,2001,Assam
Nalbari,Nalbari,2001,2011,Assam
Nalbari,Baksa,2001,2011,Assam
Nalbari,Nalbari,2011,2024,Assam
Nalgonda,Nalgonda,1951,1961,Telangana
Nalgonda,Nalgonda,1951,1961,Telangana
Nalgonda,Nalgonda,1951,1961,Telangana
Nalgonda,Nalgonda,1951,1961,Telangana
Nalgonda,Nalgonda,1961,1971,Telangana
Nalgonda,Nalgonda,1961,1971,Telangana
Nalgonda,Nalgonda,1961,1971,Telangana
Nalgonda,Nalgonda,1961,1971,Telangana
Nalgonda,Nalgonda,1971,1981,Telangana
Nalgonda,Nalgonda,1971,1981,Telangana
Nalgonda,Nalgonda,1971,1981,Telangana
Nalgonda,Nalgonda,1971,1981,Telangana
Nalgonda,Nalgonda,1981,1991,Telangana
Nalgonda,Nalgonda,1981,1991,Telangana
Nalgonda,Nalgonda,1981,1991,Telangana
Nalgonda,Nalgonda,1981,1991,Telangana
Nalgonda,Nalgonda,1991,2001,Telangana
Nalgonda,Nalgonda,1991,2001,Telangana
Nalgonda,Nalgonda,1991,2001,Telangana
Nalgonda,Nalgonda,1991,2001,Telangana
Nalgonda,Nalgonda,2001,2011,Telangana
Nalgonda,Nalgonda,2001,2011,Telangana
Nalgonda,Nalgonda,2001,2011,Telangana
Nalgonda,Nalgonda,2001,2011,Telangana
Nalgonda,Nalgonda,2011,2024,Telangana
Nalgonda,Suryapet,2011,2024,Telangana
Nalgonda,Yadadri Bhuvanagiri,2011,2024,Telangana
Nalgonda,Jangaon,2011,2024,Telangana
Namakkal,Namakkal,2001,2011,Tamil Nadu
Namakkal,Namakkal,2011,2024,Tamil Nadu
Nanded,Nanded,1951,1961,Maharashtra
Nanded,Nanded,1961,1971,Maharashtra
Nanded,Nanded,1971,1981,Maharashtra
Nanded,Nanded,1981,1991,Maharashtra
Nanded,Nanded,1991,2001,Maharashtra
Nanded,Nanded,2001,2011,Maharashtra
Nanded,Nanded,2011,2024,Maharashtra
Nandurbar,Nandurbar,2001,2011,Maharashtra
Nandurbar,Nandurbar,2011,2024,Maharashtra
Narayanpur,Narayanpur,2011,2024,Chhattisgarh
Narmada,Narmada,2001,2011,Gujarat
Narmada,Narmada,2011,2024,Gujarat
Narsimhapur,Narsimhapur,1961,1971,Madhya Pradesh
Narsimhapur,Narsimhapur,1971,1981,Madhya Pradesh
Narsimhapur,Narsimhapur,1981,1991,Madhya Pradesh
Narsimhapur,Narsimhapur,1991,2001,Madhya Pradesh
Narsimhapur,Narsimhapur,2001,2011,Madhya Pradesh
Narsimhapur,Narsimhapur,2011,2024,Madhya Pradesh
Nashik,Nashik,1981,1991,Maharashtra
Nashik,Nashik,1991,2001,Maharashtra
Nashik,Nashik,2001,2011,Maharashtra
Nashik,Nashik,2011,2024,Maharashtra
Nasik,Nasik,1951,1961,Maharashtra
Nasik,Nasik,1961,1971,Maharashtra
Nasik,Nashik,1971,1981,Maharashtra
Navsari,Navsari,2001,2011,Gujarat
Navsari,Navsari,2011,2024,Gujarat
Nawada,Nawadah,1981,1991,Bihar
Nawada,Nawada,2001,2011,Bihar
Nawada,Nawada,2011,2024,Bihar
Nawadah,Nawada,1991,2001,Bihar
Nawanshahr,Shahid Bhagat Singh Nagar,2001,2011,Punjab
Nawanshahr,Shahid Bhagat Singh Nagar,2001,2011,Punjab
Nayagarh,Nayagarh,2001,2011,Odisha
Nayagarh,Nayagarh,2011,2024,Odisha
Neemuch,Neemuch,2001,2011,Madhya Pradesh
Neemuch,Neemuch,2011,2024,Madhya Pradesh
Nellore,Nellore,1951,1961,Andhra Pradesh
Nellore,Nellore,1951,1961,Andhra Pradesh
Nellore,Nellore,1951,1961,Andhra Pradesh
Nellore,Nellore,1961,1971,Andhra Pradesh
Nellore,Nellore,1961,1971,Andhra Pradesh
Nellore,Nellore,1961,1971,Andhra Pradesh
Nellore,Prakasam,1971,1981,Andhra Pradesh
Nellore,Nellore,1971,1981,Andhra Pradesh
Nellore,Nellore,1971,1981,Andhra Pradesh
Nellore,Nellore,1981,1991,Andhra Pradesh
Nellore,Nellore,1981,1991,Andhra Pradesh
Nellore,Nellore,1991,2001,Andhra Pradesh
Nellore,Nellore,1991,2001,Andhra Pradesh
Nellore,Sri Potti Sriramulu Nellore,2001,2011,Andhra Pradesh
Nellore,Sri Potti Sriramulu Nellore,2001,2011,Andhra Pradesh
New Delhi,New Delhi,2001,2011,NCT of Delhi
New Delhi,New Delhi,2011,2024,NCT of Delhi
Nicobar,Nicobars,1981,1991,Andaman and Nicobar Islands
Nicobar,Nicobar,2011,2024,Andaman and Nicobar Islands
Nicobars,Nicobars,1991,2001,Andaman and Nicobar Islands
Nicobars,Nicobar,2001,2011,Andaman and Nicobar Islands
Nilgiri,Nilgiris,1961,1971,Tamil Nadu
Nilgiri,Nilgiri,1981,1991,Tamil Nadu
Nilgiri,The Nilgiris,1991,2001,Tamil Nadu
Nilgiris,Nilgiri,1951,1961,Tamil Nadu
Nilgiris,Nilgiri,1971,1981,Tamil Nadu
Nimar,West Nimar,1951,1961,Madhya Pradesh
Nimar,West Nimar,1951,1961,Madhya Pradesh
Nimar,East Nimar,1951,1961,Madhya Pradesh
Nimar,East Nimar,1951,1961,Madhya Pradesh
Nizamabad,Nizamabad,1951,1961,Telangana
Nizamabad,Nizamabad,1951,1961,Telangana
Nizamabad,Nizamabad,1961,1971,Telangana
Nizamabad,Nizamabad,1961,1971,Telangana
Nizamabad,Nizamabad,1971,1981,Telangana
Nizamabad,Nizamabad,1971,1981,Telangana
Nizamabad,Nizamabad,1981,1991,Telangana
Nizamabad,Nizamabad,1981,1991,Telangana
Nizamabad,Nizamabad,1991,2001,Telangana
Nizamabad,Nizamabad,1991,2001,Telangana
Nizamabad,Nizamabad,2001,2011,Telangana
Nizamabad,Nizamabad,2001,2011,Telangana
Nizamabad,Nizamabad,2011,2024,Telangana
Nizamabad,Kamareddy,2011,2024,Telangana
North,North,2001,2011,NCT of Delhi
North,North,2011,2024,NCT of Delhi
North,North,2001,2011,Sikkim
North,Mangan,2011,2024,Sikkim
North & Middle Andaman,North & Middle Andaman,2011,2024,Andaman and Nicobar Islands
North Arcot,North Arcot,1951,1961,Tamil Nadu
North Arcot,North Arcot,1951,1961,Tamil Nadu
North Arcot,North Arcot,1951,1961,Tamil Nadu
North Arcot,North Arcot,1951,1961,Tamil Nadu
North Arcot,North Arcot,1961,1971,Tamil Nadu
North Arcot,North Arcot,1961,1971,Tamil Nadu
North Arcot,North Arcot,1961,1971,Tamil Nadu
North Arcot,North Arcot,1961,1971,Tamil Nadu
North Arcot,North Arcot,1971,1981,Tamil Nadu
North Arcot,North Arcot,1971,1981,Tamil Nadu
North Arcot,North Arcot,1971,1981,Tamil Nadu
North Arcot,North Arcot,1971,1981,Tamil Nadu
North Arcot,North Arcot Ambedkar,1981,1991,Tamil Nadu
North Arcot,Tiruvannamalai Sambuvarayar,1981,1991,Tamil Nadu
North Arcot,North Arcot Ambedkar,1981,1991,Tamil Nadu
North Arcot,North Arcot Ambedkar,1981,1991,Tamil Nadu
North Arcot Ambedkar,Vellore,1991,2001,Tamil Nadu
North Arcot Ambedkar,Vellore,1991,2001,Tamil Nadu
North Arcot Ambedkar,Vellore,1991,2001,Tamil Nadu
North Cachar Hills,North Cachar Hills,1971,1981,Assam
North Cachar Hills,North Cachar Hills,1981,1991,Assam
North Cachar Hills,North Cachar Hills,1991,2001,Assam
North Cachar Hills,Dima Hasao,2001,2011,Assam
North District,North District,1981,1991,Sikkim
North District,North,1991,2001,Sikkim
North East,North East,2001,2011,Delhi
North East,Shahdara,2011,2024,Delhi
North East,North East,2001,2011,NCT of Delhi
North East,North East,2011,2024,NCT of Delhi
North Goa,North Goa,1991,2001,Goa
North Goa,North Goa,2001,2011,Goa
North Goa,North Goa,2011,2024,Goa
North Kanara,North Kanara,1961,1971,Karnataka
North Kanara,Uttar Kannad,1971,1981,Karnataka
North Tripura,North Tripura,1971,1981,Tripura
North Tripura,North Tripura,1971,1981,Tripura
North Tripura,North Tripura,1971,1981,Tripura
North Tripura,North Tripura,1981,1991,Tripura
North Tripura,North Tripura,1981,1991,Tripura
North Tripura,North Tripura,1981,1991,Tripura
North Tripura,Dhalai,1991,2001,Tripura
North Tripura,North Tripura,1991,2001,Tripura
North Tripura,North Tripura,1991,2001,Tripura
North Tripura,North Tripura,2001,2011,Tripura
North Tripura,North Tripura,2001,2011,Tripura
North Tripura,North Tripura,2011,2024,Tripura
North Tripura,Unakoti,2011,2024,Tripura
North Twenty Four Parganas,North Twenty Four Parganas,1991,2001,West Bengal
North Twenty Four Parganas,North Twenty Four Parganas,2001,2011,West Bengal
North Twenty Four Parganas,North Twenty Four Parganas,2011,2024,West Bengal
North West,North West,2001,2011,Delhi
North West,North,2011,2024,Delhi
North West,North West,2001,2011,NCT of Delhi
North West,North West,2011,2024,NCT of Delhi
Nowgong,Nowgong,1951,1961,Assam
Nowgong,Nowgong,1951,1961,Assam
Nowgong,Nowgong,1951,1961,Assam
Nowgong,Nowgong,1961,1971,Assam
Nowgong,Nowgong,1961,1971,Assam
Nowgong,Nowgong,1961,1971,Assam
Nowgong,Nagaon,1971,1981,Assam
Nowgong,Nagaon,1971,1981,Assam
Nowgong,Nagaon,1971,1981,Assam
Nuapada,Nuapada,2001,2011,Odisha
Nuapada,Nuapada,2011,2024,Odisha
Osmanabad,Osmanabad,1951,1961,Maharashtra
Osmanabad,Osmanabad,1951,1961,Maharashtra
Osmanabad,Osmanabad,1961,1971,Maharashtra
Osmanabad,Osmanabad,1961,1971,Maharashtra
Osmanabad,Osmanabad,1971,1981,Maharashtra
Osmanabad,Osmanabad,1971,1981,Maharashtra
Osmanabad,Latur,1981,1991,Maharashtra
Osmanabad,Osmanabad,1981,1991,Maharashtra
Osmanabad,Osmanabad,1991,2001,Maharashtra
Osmanabad,Osmanabad,2001,2011,Maharashtra
Osmanabad,Dharashiv,2011,2024,Maharashtra
Pakaur,Pakur,2001,2011,Jharkhand
Pakur,Pakur,2011,2024,Jharkhand
Palakkad,Palakkad,1991,2001,Kerala
Palakkad,Palakkad,2001,2011,Kerala
Palakkad,Palakkad,2011,2024,Kerala
Palamau,Palamau,1951,1961,Jharkhand
Palamau,Palamau,1951,1961,Jharkhand
Palamau,Palamau,1951,1961,Jharkhand
Palamau,Palamau,1961,1971,Jharkhand
Palamau,Palamau,1961,1971,Jharkhand
Palamau,Palamau,1961,1971,Jharkhand
Palamau,Palamu,1971,1981,Jharkhand
Palamau,Palamu,1971,1981,Jharkhand
Palamau,Palamu,1971,1981,Jharkhand
Palamu,Palamu,1981,1991,Jharkhand
Palamu,Palamu,1981,1991,Jharkhand
Palamu,Palamu,1981,1991,Jharkhand
Palamu,Garhwa,1991,2001,Jharkhand
Palamu,Palamu,1991,2001,Jharkhand
Palamu,Palamu,1991,2001,Jharkhand
Palamu,Palamu,2001,2011,Jharkhand
Palamu,Latehar,2001,2011,Jharkhand
Palamu,Palamu,2011,2024,Jharkhand
Palghat,Palghat,1961,1971,Kerala
Palghat,Malappuram,1961,1971,Kerala
Palghat,Palghat,1971,1981,Kerala
Palghat,Palakkad,1981,1991,Kerala
Pali,Pali,1951,1961,Rajasthan
Pali,Pali,1961,1971,Rajasthan
Pali,Pali,1971,1981,Rajasthan
Pali,Pali,1981,1991,Rajasthan
Pali,Pali,1991,2001,Rajasthan
Pali,Pali,2001,2011,Rajasthan
Pali,Pali,2011,2024,Rajasthan
Palwal,Palwal,2011,2024,Haryana
Panch Mahals,Panchmahals,1951,1961,Gujarat
Panch Mahals,Panchmahals,1951,1961,Gujarat
Panch Mahals,Panchmahals,1951,1961,Gujarat
Panch Mahals,Panch Mahals,1971,1981,Gujarat
Panch Mahals,Panch Mahals,1971,1981,Gujarat
Panch Mahals,Panch Mahals,1971,1981,Gujarat
Panch Mahals,Panch Mahals,1981,1991,Gujarat
Panch Mahals,Panch Mahals,1981,1991,Gujarat
Panch Mahals,Panch Mahals,1981,1991,Gujarat
Panch Mahals,Dohad,1991,2001,Gujarat
Panch Mahals,Panch Mahals,1991,2001,Gujarat
Panch Mahals,Panch Mahals,1991,2001,Gujarat
Panch Mahals,Panch Mahals,2001,2011,Gujarat
Panch Mahals,Panch Mahals,2001,2011,Gujarat
Panch Mahals,Panch Mahals,2011,2024,Gujarat
Panch Mahals,Mahisagar,2011,2024,Gujarat
Panchkula,Panchkula,2001,2011,Haryana
Panchkula,Panchkula,2011,2024,Haryana
Panchmahals,Panch Mahals,1961,1971,Gujarat
Panchmahals,Panch Mahals,1961,1971,Gujarat
Panchmahals,Panch Mahals,1961,1971,Gujarat
Panipat,Panipat,1991,2001,Haryana
Panipat,Panipat,2001,2011,Haryana
Panipat,Panipat,2011,2024,Haryana
Panna,Panna,1951,1961,Madhya Pradesh
Panna,Panna,1961,1971,Madhya Pradesh
Panna,Panna,1971,1981,Madhya Pradesh
Panna,Panna,1981,1991,Madhya Pradesh
Panna,Panna,1991,2001,Madhya Pradesh
Panna,Panna,2001,2011,Madhya Pradesh
Panna,Panna,2011,2024,Madhya Pradesh
Papum Pare,Papum Pare,2001,2011,Arunachal Pradesh
Papum Pare,Papum Pare,2011,2024,Arunachal Pradesh
Parbhani,Parbhani,1951,1961,Maharashtra
Parbhani,Parbhani,1951,1961,Maharashtra
Parbhani,Parbhani,1961,1971,Maharashtra
Parbhani,Parbhani,1961,1971,Maharashtra
Parbhani,Parbhani,1971,1981,Maharashtra
Parbhani,Parbhani,1971,1981,Maharashtra
Parbhani,Parbhani,1981,1991,Maharashtra
Parbhani,Parbhani,1981,1991,Maharashtra
Parbhani,Hingoli,1991,2001,Maharashtra
Parbhani,Parbhani,1991,2001,Maharashtra
Parbhani,Parbhani,2001,2011,Maharashtra
Parbhani,Parbhani,2011,2024,Maharashtra
Paschim Medinipur,Paschim Medinipur,2011,2024,West Bengal
Paschim Medinipur,Jhargram,2011,2024,West Bengal
Pashchim Champaran,Pashchim Champaran,1981,1991,Bihar
Pashchim Champaran,Pashchim Champaran,1991,2001,Bihar
Pashchim Champaran,Pashchim Champaran,2001,2011,Bihar
Pashchim Champaran,Pashchim Champaran,2011,2024,Bihar
Pashchimi Singhbhum,Pashchimi Singhbhum,1991,2001,Jharkhand
Pashchimi Singhbhum,Pashchimi Singhbhum,1991,2001,Jharkhand
Pashchimi Singhbhum,Pashchimi Singhbhum,2001,2011,Jharkhand
Pashchimi Singhbhum,Saraikela-kharsawan,2001,2011,Jharkhand
Pashchimi Singhbhum,Pashchimi Singhbhum,2011,2024,Jharkhand
Pasumpon Muthuramalinga Thevar,Sivaganga,1991,2001,Tamil Nadu
Patan,Patan,2001,2011,Gujarat
Patan,Patan,2011,2024,Gujarat
Pathanamthitta,Pathanamthitta,1991,2001,Kerala
Pathanamthitta,Pathanamthitta,1991,2001,Kerala
Pathanamthitta,Pathanamthitta,1991,2001,Kerala
Pathanamthitta,Pathanamthitta,2001,2011,Kerala
Pathanamthitta,Pathanamthitta,2001,2011,Kerala
Pathanamthitta,Pathanamthitta,2001,2011,Kerala
Pathanamthitta,Pathanamthitta,2011,2024,Kerala
Pathanamthitta,Pathanamthitta,2011,2024,Kerala
Pathanamthitta,Pathanamthitta,2011,2024,Kerala
Patiala,Patiala,1951,1961,Punjab
Patiala,Patiala,1951,1961,Punjab
Patiala,Patiala,1961,1971,Punjab
Patiala,Patiala,1961,1971,Punjab
Patiala,Patiala,1961,1971,Punjab
Patiala,Patiala,1971,1981,Punjab
Patiala,Patiala,1971,1981,Punjab
Patiala,Patiala,1971,1981,Punjab
Patiala,Patiala,1981,1991,Punjab
Patiala,Patiala,1981,1991,Punjab
Patiala,Patiala,1981,1991,Punjab
Patiala,Fatehgarh Sahib,1991,2001,Punjab
Patiala,Patiala,1991,2001,Punjab
Patiala,Patiala,1991,2001,Punjab
Patiala,Patiala,2001,2011,Punjab
Patiala,Sahibzada Ajit Singh Nagar,2001,2011,Punjab
Patiala,Patiala,2011,2024,Punjab
Patna,Patna,1951,1961,Bihar
Patna,Patna,1951,1961,Bihar
Patna,Patna,1961,1971,Bihar
Patna,Patna,1961,1971,Bihar
Patna,Nalanda,1971,1981,Bihar
Patna,Patna,1971,1981,Bihar
Patna,Patna,1981,1991,Bihar
Patna,Patna,1991,2001,Bihar
Patna,Patna,2001,2011,Bihar
Patna,Patna,2011,2024,Bihar
Perambalur,Perambalur,2001,2011,Tamil Nadu
Perambalur,Ariyalur,2001,2011,Tamil Nadu
Perambalur,Perambalur,2011,2024,Tamil Nadu
Peren,Peren,2011,2024,Nagaland
Periyar,Periyar,1981,1991,Tamil Nadu
Periyar,Periyar,1981,1991,Tamil Nadu
Periyar,Erode,1991,2001,Tamil Nadu
Periyar,Erode,1991,2001,Tamil Nadu
Phek,Phek,1981,1991,Nagaland
Phek,Phek,1991,2001,Nagaland
Phek,Phek,2001,2011,Nagaland
Phek,Phek,2011,2024,Nagaland
Phulabani,Phulabani,1981,1991,Odisha
Phulabani,Phulabani,1981,1991,Odisha
Phulabani,Kandhamal,1991,2001,Odisha
Phulabani,Baudh,1991,2001,Odisha
Phulbani,Baudh Khondmals,1951,1961,Odisha
Phulbani,Baudh Khondmals,1951,1961,Odisha
Pilibhit,Pilibhit,1951,1961,Uttar Pradesh
Pilibhit,Pilibhit,1961,1971,Uttar Pradesh
Pilibhit,Pilibhit,1971,1981,Uttar Pradesh
Pilibhit,Pilibhit,1981,1991,Uttar Pradesh
Pilibhit,Pilibhit,1991,2001,Uttar Pradesh
Pilibhit,Pilibhit,2001,2011,Uttar Pradesh
Pilibhit,Pilibhit,2011,2024,Uttar Pradesh
Pithoragarh,Pithoragarh,1961,1971,Uttarakhand
Pithoragarh,Pithoragarh,1961,1971,Uttarakhand
Pithoragarh,Pithoragarh,1971,1981,Uttarakhand
Pithoragarh,Pithoragarh,1971,1981,Uttarakhand
Pithoragarh,Pithoragarh,1981,1991,Uttarakhand
Pithoragarh,Pithoragarh,1981,1991,Uttarakhand
Pithoragarh,Pithoragarh,1991,2001,Uttarakhand
Pithoragarh,Champawat,1991,2001,Uttarakhand
Pithoragarh,Pithoragarh,2001,2011,Uttarakhand
Pithoragarh,Pithoragarh,2011,2024,Uttarakhand
Pondicherry,Pondicherry,1951,1961,Puducherry
Pondicherry,Pondicherry,1961,1971,Puducherry
Pondicherry,Pondicherry,1971,1981,Puducherry
Pondicherry,Pondicherry,1981,1991,Puducherry
Pondicherry,Pondicherry,1991,2001,Puducherry
Pondicherry,Puducherry,2001,2011,Puducherry
Poona,Poona,1951,1961,Maharashtra
Poona,Poona,1961,1971,Maharashtra
Poona,Pune,1971,1981,Maharashtra
Poonch,Punch,1961,1971,Jammu & Kashmir
Poonch,Rajauri,1961,1971,Jammu & Kashmir
Porbandar,Porbandar,2001,2011,Gujarat
Porbandar,Porbandar,2011,2024,Gujarat
Prakasam,Prakasam,1981,1991,Andhra Pradesh
Prakasam,Prakasam,1991,2001,Andhra Pradesh
Prakasam,Prakasam,2001,2011,Andhra Pradesh
Prakasam,Prakasam,2011,2024,Andhra Pradesh
Pratapgarh,Pratapgarh,2011,2024,Rajasthan
Pratapgarh,Pratapgarh,1951,1961,Uttar Pradesh
Pratapgarh,Pratapgarh,1961,1971,Uttar Pradesh
Pratapgarh,Pratapgarh,1971,1981,Uttar Pradesh
Pratapgarh,Pratapgarh,1981,1991,Uttar Pradesh
Pratapgarh,Pratapgarh,1991,2001,Uttar Pradesh
Pratapgarh,Pratapgarh,2001,2011,Uttar Pradesh
Pratapgarh,Pratapgarh,2011,2024,Uttar Pradesh
Puducherry,Puducherry,2011,2024,Puducherry
Pudukkottai,Pudukkottai,1981,1991,Tamil Nadu
Pudukkottai,Pudukkottai,1981,1991,Tamil Nadu
Pudukkottai,Pudukkottai,1991,2001,Tamil Nadu
Pudukkottai,Pudukkottai,1991,2001,Tamil Nadu
Pudukkottai,Pudukkottai,2001,2011,Tamil Nadu
Pudukkottai,Pudukkottai,2001,2011,Tamil Nadu
Pudukkottai,Pudukkottai,2011,2024,Tamil Nadu
Pudukkottai,Pudukkottai,2011,2024,Tamil Nadu
Pulwama,Pulwama,1981,1991,Jammu & Kashmir
Pulwama,Pulwama,1981,1991,Jammu & Kashmir
Pulwama,Pulwama,1981,1991,Jammu & Kashmir
Pulwama,Pulwama,1991,2001,Jammu & Kashmir
Pulwama,Pulwama,1991,2001,Jammu & Kashmir
Pulwama,Pulwama,1991,2001,Jammu & Kashmir
Pulwama,Pulwama,2001,2011,Jammu & Kashmir
Pulwama,Shupiyan,2001,2011,Jammu & Kashmir
Pulwama,Kulgam,2001,2011,Jammu & Kashmir
Pulwama,Pulwama,2011,2024,Jammu & Kashmir
Punch,Punch,1971,1981,Jammu & Kashmir
Punch,Punch,1981,1991,Jammu & Kashmir
Punch,Punch,1991,2001,Jammu & Kashmir
Punch,Punch,2001,2011,Jammu & Kashmir
Punch,Punch,2011,2024,Jammu & Kashmir
Pune,Pune,1981,1991,Maharashtra
Pune,Pune,1991,2001,Maharashtra
Pune,Pune,2001,2011,Maharashtra
Pune,Pune,2011,2024,Maharashtra
Purba Champaran,Purba Champaran,1981,1991,Bihar
Purba Champaran,Purba Champaran,1991,2001,Bihar
Purba Champaran,Purba Champaran,2001,2011,Bihar
Purba Champaran,Purba Champaran,2011,2024,Bihar
Purba Medinipur,Purba Medinipur,2011,2024,West Bengal
Purbi Singhbhum,Purbi Singhbhum,1991,2001,Jharkhand
Purbi Singhbhum,Purbi Singhbhum,2001,2011,Jharkhand
Purbi Singhbhum,Purbi Singhbhum,2011,2024,Jharkhand
Puri,Puri,1951,1961,Odisha
Puri,Puri,1951,1961,Odisha
Puri,Puri,1951,1961,Odisha
Puri,Puri,1961,1971,Odisha
Puri,Puri,1961,1971,Odisha
Puri,Puri,1961,1971,Odisha
Puri,Puri,1971,1981,Odisha
Puri,Puri,1971,1981,Odisha
Puri,Puri,1971,1981,Odisha
Puri,Puri,1981,1991,Odisha
Puri,Puri,1981,1991,Odisha
Puri,Puri,1981,1991,Odisha
Puri,Nayagarh,1991,2001,Odisha
Puri,Khordha,1991,2001,Odisha
Puri,Puri,1991,2001,Odisha
Puri,Puri,2001,2011,Odisha
Puri,Puri,2011,2024,Odisha
Purnea,Purnea,1951,1961,Bihar
Purnea,Purnea,1951,1961,Bihar
Purnea,Purnea,1951,1961,Bihar
Purnea,Purnea,1951,1961,Bihar
Purnea,Purnea,1961,1971,Bihar
Purnea,Purnea,1961,1971,Bihar
Purnea,Purnea,1961,1971,Bihar
Purnea,Purnea,1961,1971,Bihar
Purnea,Purnia,1971,1981,Bihar
Purnea,Purnia,1971,1981,Bihar
Purnea,Purnia,1971,1981,Bihar
Purnea,Katihar,1971,1981,Bihar
Purnia,Araria,1981,1991,Bihar
Purnia,Kishanganj,1981,1991,Bihar
Purnia,Purnia,1981,1991,Bihar
Purnia,Purnia,1991,2001,Bihar
Purnia,Purnia,2001,2011,Bihar
Purnia,Purnia,2011,2024,Bihar
Purulia,Purulia,1951,1961,West Bengal
Purulia,Purulia,1961,1971,West Bengal
Purulia,Puruliya,1971,1981,West Bengal
Puruliya,Puruliya,1981,1991,West Bengal
Puruliya,Puruliya,1991,2001,West Bengal
Puruliya,Puruliya,2001,2011,West Bengal
Puruliya,Puruliya,2011,2024,West Bengal
Quilon,Alleppey,1951,1961,Kerala
Quilon,Quilon,1951,1961,Kerala
Quilon,Quilon,1951,1961,Kerala
Quilon,Quilon,1961,1971,Kerala
Quilon,Quilon,1961,1971,Kerala
Quilon,Quilon,1971,1981,Kerala
Quilon,Quilon,1971,1981,Kerala
Quilon,Pathanamthitta,1981,1991,Kerala
Quilon,Kollam,1981,1991,Kerala
Rae Bareli,Rae Bareli,1951,1961,Uttar Pradesh
Rae Bareli,Rae Bareli,1961,1971,Uttar Pradesh
Rae Bareli,Rae Bareli,1971,1981,Uttar Pradesh
Rae Bareli,Rae Bareli,1981,1991,Uttar Pradesh
Rae Bareli,Rae Bareli,1991,2001,Uttar Pradesh
Rae Bareli,Rae Bareli,2001,2011,Uttar Pradesh
Rae Bareli,Rae Bareli,2011,2024,Uttar Pradesh
Raichur,Raichur,1951,1961,Karnataka
Raichur,Raichur,1951,1961,Karnataka
Raichur,Raichur,1961,1971,Karnataka
Raichur,Raichur,1961,1971,Karnataka
Raichur,Raichur,1971,1981,Karnataka
Raichur,Raichur,1971,1981,Karnataka
Raichur,Raichur,1981,1991,Karnataka
Raichur,Raichur,1981,1991,Karnataka
Raichur,Koppal,1991,2001,Karnataka
Raichur,Raichur,1991,2001,Karnataka
Raichur,Raichur,2001,2011,Karnataka
Raichur,Raichur,2011,2024,Karnataka
Raigarh,Raigarh,1951,1961,Chhattisgarh
Raigarh,Raigarh,1951,1961,Chhattisgarh
Raigarh,Raigarh,1961,1971,Chhattisgarh
Raigarh,Raigarh,1961,1971,Chhattisgarh
Raigarh,Raigarh,1971,1981,Chhattisgarh
Raigarh,Raigarh,1971,1981,Chhattisgarh
Raigarh,Raigarh,1981,1991,Chhattisgarh
Raigarh,Raigarh,1981,1991,Chhattisgarh
Raigarh,Jashpur,1991,2001,Chhattisgarh
Raigarh,Raigarh,1991,2001,Chhattisgarh
Raigarh,Raigarh,2001,2011,Chhattisgarh
Raigarh,Raigarh,2011,2024,Chhattisgarh
